Village_ID,Village_Name,District,State,Latitude,Longitude,Population,Male_Population,Female_Population,Elderly_Population,Child_Population,Hospital_Name,Facility_Type,Doctors_Count,Nurses_Count,Beds_Available,Emergency_Service,Distance_to_Hospital_km,Average_Travel_Time_min,Road_Connectivity,Ambulance_Availability,Accessibility_Score,Healthcare_Risk_Level,Doctor_Shortage_Flag,Underserved_Area_Flag,Monthly_Patient_Count
V10485,Village_1500,Jabalpur,Madhya Pradesh,19.453779,83.779037,15534,7653,7881,971,4907,Jabalpur_Medical_Center,CHC,38,48,6,No,14.62,34.65,Poor,Yes,100,Low,No,No,735
V10486,Village_8280,Udaipur,Rajasthan,19.287794,86.212643,13299,6565,6734,811,3022,Udaipur_Medical_Center,CHC,11,36,211,No,13.62,55.54,Average,Yes,94,Low,No,No,1389
V10487,Village_3057,Jaipur,Rajasthan,26.06575,82.369659,21701,10705,10996,1352,4089,Jaipur_Health_Center,CHC,7,26,245,No,20.86,73.92,Good,No,79,Low,No,No,3898
V10488,Village_5034,Jaipur,Rajasthan,26.470676,82.163923,17157,8775,8382,1623,4781,Jaipur_Care_Center,PHC,34,25,37,No,48.51,209.97,Good,No,34,High,No,Yes,3307
V10489,Village_4959,Bhagalpur,Bihar,26.919143,79.950714,18796,9306,9490,1750,4403,Bhagalpur_Health_Center,PHC,12,41,117,Yes,28.76,128.24,Poor,Yes,57,Medium,No,No,1928
V10490,Village_2724,Kota,Rajasthan,18.417973,80.736059,7325,3722,3603,482,1953,Kota_Health_Center,CHC,39,29,97,No,22.74,63.76,Average,Yes,100,Low,No,No,4126
V10491,Village_5993,Patna,Bihar,26.330854,79.152662,4917,2518,2399,586,1471,Patna_Medical_Center,CHC,27,34,58,No,33.37,135.47,Average,No,62,Medium,No,No,1122
V10492,Village_1222,Varanasi,Uttar Pradesh,26.678568,83.421394,9241,4446,4795,1087,2581,Varanasi_Care_Center,PHC,33,69,180,No,35.85,135.51,Poor,Yes,72,Medium,No,No,1804
V10493,Village_7179,Prayagraj,Uttar Pradesh,22.46661,72.717229,21692,10954,10738,1685,5153,Prayagraj_Medical_Center,CHC,19,30,53,Yes,31.83,132.09,Average,No,56,Medium,No,No,637
V10494,Village_9826,Aurangabad,Maharashtra,21.05285,74.54286,22400,11052,11348,2444,6677,Aurangabad_Care_Center,District Hospital,3,9,186,No,25.13,98.75,Average,Yes,62,Medium,Yes,No,1085
V10495,Village_8490,Bhopal,Madhya Pradesh,24.420868,80.530166,24906,12530,12376,1930,5192,Bhopal_Medical_Center,District Hospital,25,31,104,No,41.97,185.62,Good,Yes,41,High,No,No,455
V10496,Village_4626,Kota,Rajasthan,18.458887,73.629737,16335,7901,8434,1211,3425,Kota_Health_Center,CHC,38,61,111,No,31,110.57,Good,Yes,84,Low,No,No,2276
V10497,Village_8820,Udaipur,Rajasthan,23.080915,73.863301,1623,834,789,112,549,Udaipur_Care_Center,PHC,26,38,164,No,44.23,202.13,Average,Yes,39,High,No,Yes,2179
V10498,Village_4217,Kanpur,Uttar Pradesh,20.190603,73.383663,9099,4580,4519,477,2807,Kanpur_Care_Center,PHC,4,45,42,Yes,15,69.65,Poor,No,73,Medium,Yes,No,4304
V10499,Village_6539,Kanpur,Uttar Pradesh,24.056526,78.063202,22080,11113,10967,1931,5755,Kanpur_Medical_Center,CHC,15,54,146,Yes,16.85,52.62,Good,No,92,Low,No,No,3465
V10500,Village_6650,Pune,Maharashtra,24.188483,80.395111,2213,1088,1125,134,648,Pune_Health_Center,CHC,23,21,138,No,36.54,85.43,Average,No,72,Medium,No,No,2018
V10501,Village_3947,Nagpur,Maharashtra,21.157493,86.096318,14635,7346,7289,1297,2635,Nagpur_Medical_Center,PHC,5,10,257,Yes,57.36,193.31,Good,No,12,High,No,Yes,2560
V10502,Village_7194,Jaipur,Rajasthan,20.6115,80.344254,1705,883,822,194,538,Jaipur_Medical_Center,District Hospital,14,29,118,Yes,32.51,123.54,Poor,No,56,Medium,No,No,1366
V10503,Village_5632,Bhopal,Madhya Pradesh,24.010869,79.918095,5590,2696,2894,546,1820,Bhopal_Medical_Center,District Hospital,16,15,98,Yes,45.84,177.12,Good,No,30,High,No,Yes,4286
V10504,Village_9370,Kota,Rajasthan,25.703046,75.312625,11359,5823,5536,717,3537,Kota_Health_Center,CHC,1,36,277,Yes,36.55,151.58,Average,Yes,40,High,Yes,No,706
V10505,Village_4040,Gaya,Bihar,24.670053,75.005016,23309,11205,12104,2375,8011,Gaya_Care_Center,PHC,40,39,107,Yes,39.65,129.82,Average,Yes,73,Medium,No,No,2960
V10506,Village_8103,Kota,Rajasthan,26.43732,78.488486,6753,3352,3401,400,2101,Kota_Medical_Center,District Hospital,14,45,152,No,26.28,121.77,Poor,Yes,64,Medium,No,No,2823
V10507,Village_6929,Aurangabad,Maharashtra,24.257582,83.174016,20116,9952,10164,1376,6229,Aurangabad_Medical_Center,District Hospital,23,3,212,No,3.81,10.83,Good,Yes,100,Low,No,No,2439
V10508,Village_2283,Kota,Rajasthan,24.243808,74.457474,19520,9380,10140,1932,4862,Kota_Care_Center,PHC,13,14,43,Yes,18.83,59.7,Poor,No,81,Low,No,No,4076
V10509,Village_3943,Jaipur,Rajasthan,23.343733,82.831185,7345,3725,3620,379,2163,Jaipur_Care_Center,PHC,17,9,261,Yes,11.52,45.19,Good,Yes,100,Low,No,No,2668
V10510,Village_6130,Bhagalpur,Bihar,18.667888,83.84836,10252,5089,5163,718,2353,Bhagalpur_Health_Center,PHC,38,42,17,No,3.5,15.2,Good,No,100,Low,No,No,4092
V10511,Village_4642,Varanasi,Uttar Pradesh,26.552064,84.148423,3598,1737,1861,297,1008,Varanasi_Medical_Center,PHC,15,41,22,Yes,8.75,41.24,Average,Yes,97,Low,No,No,3819
V10512,Village_9506,Bhopal,Madhya Pradesh,23.27233,76.85672,10648,5382,5266,887,2088,Bhopal_Health_Center,CHC,17,30,143,Yes,45.91,163.95,Poor,Yes,37,High,No,Yes,3386
V10513,Village_5033,Aurangabad,Maharashtra,20.055064,77.462753,4359,2259,2100,227,935,Aurangabad_Care_Center,District Hospital,8,19,60,Yes,41.05,197.39,Average,Yes,20,High,No,Yes,1517
V10514,Village_6465,Indore,Madhya Pradesh,22.758805,87.791934,23429,12142,11287,2734,4354,Indore_Care_Center,District Hospital,21,28,55,Yes,32.74,125.7,Poor,Yes,59,Medium,No,No,3094
V10515,Village_7938,Kota,Rajasthan,23.21212,72.982619,17276,8911,8365,2002,4206,Kota_Care_Center,District Hospital,4,33,280,Yes,32.74,114.14,Good,No,56,Medium,Yes,No,3079
V10516,Village_2702,Muzaffarpur,Bihar,24.472205,82.509434,7047,3452,3595,508,1984,Muzaffarpur_Care_Center,PHC,1,41,291,No,25.05,85.46,Poor,No,69,Medium,Yes,No,4662
V10517,Village_6444,Bhopal,Madhya Pradesh,24.644306,86.016181,16010,8169,7841,1089,4209,Bhopal_Medical_Center,District Hospital,39,35,128,Yes,48.75,219.3,Good,Yes,41,High,No,No,1271
V10518,Village_4834,Bhopal,Madhya Pradesh,19.132267,79.315376,5254,2557,2697,381,1396,Bhopal_Health_Center,PHC,33,38,95,No,7.51,21.77,Good,No,100,Low,No,No,2946
V10519,Village_8623,Prayagraj,Uttar Pradesh,20.132983,84.735881,23771,11737,12034,2664,6044,Prayagraj_Medical_Center,PHC,37,45,51,Yes,42.95,94.39,Poor,No,73,Medium,No,No,2685
V10520,Village_6994,Nashik,Maharashtra,22.893821,75.036831,3212,1605,1607,346,744,Nashik_Health_Center,District Hospital,17,29,137,No,53.15,116.91,Poor,No,41,High,No,No,944
V10521,Village_3012,Kanpur,Uttar Pradesh,24.726801,75.718841,15385,7968,7417,1550,3044,Kanpur_Medical_Center,PHC,14,27,288,No,57.07,208.19,Good,Yes,19,High,No,Yes,2775
V10522,Village_8958,Lucknow,Uttar Pradesh,18.78373,84.950997,2391,1188,1203,184,779,Lucknow_Health_Center,District Hospital,10,13,134,No,42.49,198.91,Average,No,24,High,No,Yes,4618
V10523,Village_2207,Varanasi,Uttar Pradesh,26.828783,75.84579,23859,11825,12034,2024,6244,Varanasi_Medical_Center,PHC,2,6,204,Yes,20.79,55.3,Poor,No,77,Low,Yes,No,4418
V10524,Village_5920,Gaya,Bihar,26.687589,81.311413,24429,12341,12088,1493,5322,Gaya_Care_Center,CHC,40,33,250,Yes,15.67,39.77,Average,No,100,Low,No,No,2869
V10525,Village_1278,Indore,Madhya Pradesh,26.073571,84.441061,21317,10889,10428,2221,4637,Indore_Health_Center,PHC,5,7,283,Yes,42.58,119.1,Good,Yes,46,Medium,No,No,1922
V10526,Village_5295,Kota,Rajasthan,26.42564,76.094006,13902,7222,6680,753,4457,Kota_Health_Center,District Hospital,22,19,215,No,17.21,80.63,Average,No,95,Low,No,No,3992
V10527,Village_8049,Udaipur,Rajasthan,24.126729,84.529049,17818,8582,9236,1687,6234,Udaipur_Care_Center,PHC,6,7,257,No,39.78,152.21,Good,No,41,High,No,No,1616
V10528,Village_1373,Jaipur,Rajasthan,18.335976,78.018325,18583,9415,9168,1836,5446,Jaipur_Medical_Center,PHC,24,15,9,Yes,5.17,15.01,Average,No,100,Low,No,No,4088
V10529,Village_9643,Lucknow,Uttar Pradesh,18.87108,76.648734,24608,12358,12250,2735,5899,Lucknow_Care_Center,District Hospital,28,70,214,Yes,54.31,155.78,Average,No,45,Medium,No,No,4086
V10530,Village_2967,Jaipur,Rajasthan,19.442688,75.447297,21407,11073,10334,1153,7262,Jaipur_Medical_Center,District Hospital,35,15,133,Yes,46.35,158.37,Good,No,55,Medium,No,No,2846
V10531,Village_3958,Pune,Maharashtra,20.708101,76.5887,15626,8104,7522,1610,5330,Pune_Medical_Center,PHC,34,22,82,Yes,15.94,77.58,Average,Yes,100,Low,No,No,4049
V10532,Village_4450,Bhagalpur,Bihar,26.672963,80.099103,12253,6298,5955,896,3868,Bhagalpur_Medical_Center,CHC,38,59,140,Yes,29.27,95.42,Poor,No,91,Low,No,No,4631
V10533,Village_7432,Patna,Bihar,26.109425,84.400441,6504,3186,3318,696,2266,Patna_Care_Center,District Hospital,36,7,182,No,26.65,100.03,Poor,Yes,93,Low,No,No,486
V10534,Village_5522,Udaipur,Rajasthan,25.077267,75.17355,24547,12665,11882,2276,6752,Udaipur_Care_Center,CHC,23,56,29,Yes,51.59,113.04,Good,No,44,High,No,No,1212
V10535,Village_2275,Prayagraj,Uttar Pradesh,25.595081,82.764945,17139,8561,8578,1986,5598,Prayagraj_Health_Center,District Hospital,24,53,297,Yes,41.51,204.9,Good,Yes,46,Medium,No,No,628
V10536,Village_4758,Bhopal,Madhya Pradesh,21.848872,81.084332,16752,8675,8077,864,4177,Bhopal_Medical_Center,PHC,5,14,150,No,25.04,83.92,Poor,No,66,Medium,No,No,617
V10537,Village_7351,Aurangabad,Maharashtra,22.254226,86.638593,3956,1932,2024,236,1369,Aurangabad_Care_Center,District Hospital,22,39,286,Yes,51.9,234.93,Poor,Yes,25,High,No,Yes,3779
V10538,Village_2005,Indore,Madhya Pradesh,26.98772,77.27457,5725,2870,2855,378,1216,Indore_Care_Center,District Hospital,11,30,158,Yes,38.68,129.86,Average,No,47,Medium,No,No,3097
V10539,Village_5778,Nagpur,Maharashtra,18.285249,73.399025,3293,1600,1693,255,710,Nagpur_Care_Center,CHC,21,63,250,No,41.55,117.7,Good,No,62,Medium,No,No,2602
V10540,Village_2543,Lucknow,Uttar Pradesh,26.936764,87.593238,2679,1391,1288,272,494,Lucknow_Medical_Center,District Hospital,34,37,282,No,21.46,86.12,Good,Yes,100,Low,No,No,3294
V10541,Village_6943,Muzaffarpur,Bihar,20.258065,87.215605,24282,12186,12096,1995,4400,Muzaffarpur_Health_Center,PHC,14,35,237,No,20.91,72.7,Average,Yes,86,Low,No,No,2059
V10542,Village_5001,Jodhpur,Rajasthan,21.649954,79.782037,6803,3325,3478,488,1583,Jodhpur_Care_Center,PHC,23,36,160,Yes,3.41,13.01,Good,No,100,Low,No,No,3065
V10543,Village_6369,Nagpur,Maharashtra,23.894637,75.926435,14738,7603,7135,1582,4927,Nagpur_Medical_Center,PHC,19,45,154,No,18.06,40.7,Average,Yes,98,Low,No,No,827
V10544,Village_7814,Patna,Bihar,24.913939,84.407467,14947,7566,7381,769,5093,Patna_Medical_Center,CHC,35,13,285,No,33.96,165.65,Good,Yes,73,Medium,No,No,4683
V10545,Village_1015,Kota,Rajasthan,21.664169,80.456045,24456,12526,11930,2177,8512,Kota_Health_Center,District Hospital,5,37,198,Yes,22.73,80.63,Good,No,72,Medium,No,No,2419
V10546,Village_8643,Gwalior,Madhya Pradesh,22.341981,86.473297,18137,8992,9145,1182,5898,Gwalior_Care_Center,District Hospital,15,4,7,Yes,53.21,259.16,Average,Yes,10,High,No,Yes,4583
V10547,Village_6266,Jabalpur,Madhya Pradesh,18.722571,72.748067,20180,10376,9804,2071,4633,Jabalpur_Medical_Center,PHC,21,70,200,Yes,10.11,40.26,Average,Yes,100,Low,No,No,4005
V10548,Village_7216,Jabalpur,Madhya Pradesh,21.794556,73.95067,6254,3251,3003,598,1352,Jabalpur_Medical_Center,CHC,21,43,152,No,44.18,116.72,Good,Yes,55,Medium,No,No,4700
V10549,Village_6851,Aurangabad,Maharashtra,25.673398,79.737671,6376,3143,3233,453,1599,Aurangabad_Care_Center,CHC,28,47,21,Yes,4.59,22.19,Good,Yes,100,Low,No,No,3219
V10550,Village_9663,Prayagraj,Uttar Pradesh,23.663994,84.773985,17573,8478,9095,1627,4748,Prayagraj_Medical_Center,PHC,4,67,223,Yes,32.21,95.71,Poor,Yes,59,Medium,Yes,No,1230
V10551,Village_2690,Udaipur,Rajasthan,23.943715,87.876202,22519,11565,10954,2015,6181,Udaipur_Health_Center,CHC,6,51,178,Yes,27.95,62.29,Average,Yes,71,Medium,No,No,4450
V10552,Village_7137,Pune,Maharashtra,24.903993,72.756895,23037,11065,11972,1431,6030,Pune_Medical_Center,CHC,40,37,107,No,35.64,129.66,Poor,No,77,Low,No,No,1942
V10553,Village_9752,Indore,Madhya Pradesh,26.534864,82.8851,10325,5241,5084,1191,3191,Indore_Medical_Center,CHC,21,46,153,Yes,25.35,70.6,Average,Yes,85,Low,No,No,2748
V10554,Village_3551,Prayagraj,Uttar Pradesh,25.257713,75.151203,5989,3050,2939,339,1106,Prayagraj_Care_Center,District Hospital,15,40,170,No,35.07,151.52,Good,Yes,50,Medium,No,No,4218
V10555,Village_7766,Muzaffarpur,Bihar,21.525053,83.324099,19039,9669,9370,2078,4615,Muzaffarpur_Medical_Center,District Hospital,12,32,42,Yes,37.65,131.06,Poor,Yes,43,High,No,No,1925
V10556,Village_2198,Nashik,Maharashtra,20.223048,72.523622,5342,2598,2744,539,1638,Nashik_Care_Center,PHC,19,40,143,No,7.61,22.64,Average,Yes,100,Low,No,No,2633
V10557,Village_3966,Varanasi,Uttar Pradesh,19.285733,87.504034,16217,8082,8135,1246,5012,Varanasi_Medical_Center,PHC,33,22,5,No,40.83,199.35,Average,No,42,High,No,No,2885
V10558,Village_1029,Pune,Maharashtra,23.977533,74.602107,5940,3045,2895,357,1683,Pune_Care_Center,PHC,13,9,12,No,24.17,114.21,Average,No,60,Medium,No,No,4892
V10559,Village_1627,Lucknow,Uttar Pradesh,23.651027,86.700849,7862,3894,3968,890,2492,Lucknow_Care_Center,District Hospital,38,12,123,No,37.05,132.55,Good,No,73,Medium,No,No,3687
V10560,Village_7577,Lucknow,Uttar Pradesh,20.524527,86.399644,3193,1612,1581,366,593,Lucknow_Medical_Center,CHC,12,62,265,Yes,21.29,86.68,Average,No,82,Low,No,No,2018
V10561,Village_3089,Udaipur,Rajasthan,26.195865,74.685806,2832,1368,1464,153,950,Udaipur_Health_Center,CHC,8,20,275,No,30.51,91.02,Good,Yes,68,Medium,No,No,2011
V10562,Village_3270,Aurangabad,Maharashtra,23.567027,77.249588,24788,12431,12357,1453,5423,Aurangabad_Medical_Center,CHC,38,20,187,No,53.88,265.06,Average,No,27,High,No,Yes,612
V10563,Village_3499,Aurangabad,Maharashtra,21.484104,83.726273,9390,4663,4727,715,2339,Aurangabad_Medical_Center,CHC,13,18,132,Yes,14.56,60.07,Average,No,90,Low,No,No,2102
V10564,Village_9423,Patna,Bihar,26.170739,82.735301,24245,12543,11702,1655,6609,Patna_Care_Center,PHC,6,57,233,No,4.33,12.83,Good,No,100,Low,No,No,3272
V10565,Village_7618,Gaya,Bihar,20.775393,87.63973,5479,2762,2717,479,1602,Gaya_Health_Center,District Hospital,19,67,63,Yes,21.79,65.92,Good,Yes,83,Low,No,No,247
V10566,Village_5290,Kanpur,Uttar Pradesh,26.242588,80.062141,6791,3471,3320,500,1893,Kanpur_Care_Center,PHC,12,10,272,Yes,10.97,53.77,Poor,No,100,Low,No,No,4897
V10567,Village_4736,Varanasi,Uttar Pradesh,20.253751,78.098709,11199,5617,5582,1073,3128,Varanasi_Health_Center,CHC,26,13,174,Yes,31.83,113.87,Good,No,74,Medium,No,No,3352
V10568,Village_4044,Gwalior,Madhya Pradesh,23.831064,85.029832,9567,4687,4880,563,1981,Gwalior_Medical_Center,CHC,4,42,8,No,31.33,145.26,Average,No,36,High,Yes,Yes,1303
V10569,Village_3771,Pune,Maharashtra,26.567874,74.921577,16014,8236,7778,1320,5504,Pune_Care_Center,District Hospital,40,54,48,Yes,51.19,207.12,Average,Yes,39,High,No,Yes,4252
V10570,Village_4710,Kanpur,Uttar Pradesh,21.195762,86.38688,18354,8929,9425,1847,3470,Kanpur_Medical_Center,CHC,28,60,293,No,54.32,191.78,Good,No,40,High,No,No,234
V10571,Village_2726,Udaipur,Rajasthan,21.136406,80.827826,18688,9429,9259,1636,6051,Udaipur_Health_Center,District Hospital,36,4,33,Yes,31.29,117.66,Average,Yes,76,Low,No,No,2672
V10572,Village_7426,Lucknow,Uttar Pradesh,18.644464,86.327699,12686,6583,6103,643,2832,Lucknow_Medical_Center,CHC,23,19,116,Yes,30.42,140.41,Average,Yes,63,Medium,No,No,2620
V10573,Village_6272,Bhagalpur,Bihar,26.249791,75.749764,1817,876,941,140,411,Bhagalpur_Medical_Center,CHC,18,42,206,Yes,10.66,28.57,Average,No,100,Low,No,No,933
V10574,Village_5473,Jodhpur,Rajasthan,23.462631,87.520221,22134,11414,10720,1584,6528,Jodhpur_Care_Center,District Hospital,24,44,117,No,23.86,106.99,Good,No,79,Low,No,No,3767
V10575,Village_6366,Udaipur,Rajasthan,25.694036,82.923505,8343,4041,4302,826,1721,Udaipur_Medical_Center,CHC,40,39,191,No,20.53,63.64,Good,No,100,Low,No,No,326
V10576,Village_5694,Indore,Madhya Pradesh,18.024312,85.624572,21508,11066,10442,1945,6347,Indore_Medical_Center,District Hospital,1,33,34,Yes,45.89,179.98,Average,Yes,11,High,Yes,Yes,3953
V10577,Village_7056,Jodhpur,Rajasthan,18.410568,79.783325,22699,11399,11300,1365,7836,Jodhpur_Medical_Center,CHC,33,55,137,Yes,39.21,168.29,Average,No,58,Medium,No,No,3152
V10578,Village_7088,Bhopal,Madhya Pradesh,20.771084,82.643851,4780,2476,2304,458,1495,Bhopal_Care_Center,District Hospital,27,58,153,No,29.19,141.39,Good,Yes,70,Medium,No,No,594
V10579,Village_1074,Jabalpur,Madhya Pradesh,25.81602,73.498472,11243,5628,5615,1121,2283,Jabalpur_Health_Center,PHC,11,34,74,Yes,5.71,19.89,Average,Yes,100,Low,No,No,2052
V10580,Village_6646,Udaipur,Rajasthan,26.557468,81.481383,3719,1829,1890,308,761,Udaipur_Care_Center,PHC,21,56,184,Yes,31.18,117.35,Good,Yes,69,Medium,No,No,3391
V10581,Village_2985,Muzaffarpur,Bihar,22.257945,85.225456,20717,10384,10333,2208,6439,Muzaffarpur_Medical_Center,CHC,15,57,122,No,27.1,97.86,Good,Yes,69,Medium,No,No,193
V10582,Village_1881,Gwalior,Madhya Pradesh,23.581045,76.855663,2374,1197,1177,122,804,Gwalior_Medical_Center,District Hospital,8,36,85,No,47.41,228.41,Average,No,10,High,No,Yes,4939
V10583,Village_9761,Bhopal,Madhya Pradesh,22.039403,79.724686,3772,1812,1960,340,897,Bhopal_Care_Center,PHC,2,30,150,Yes,32.71,110.38,Poor,Yes,49,Medium,Yes,No,318
V10584,Village_1646,Gaya,Bihar,19.721786,85.17885,14087,6804,7283,1305,3895,Gaya_Health_Center,PHC,40,59,39,No,1.42,6.43,Poor,No,100,Low,No,No,935
V10585,Village_2770,Muzaffarpur,Bihar,26.510011,84.513569,18469,9243,9226,2172,4279,Muzaffarpur_Health_Center,CHC,16,23,110,Yes,48.48,176.82,Poor,No,28,High,No,Yes,4612
V10586,Village_8245,Kanpur,Uttar Pradesh,21.655895,84.247751,14049,6924,7125,1079,4363,Kanpur_Care_Center,PHC,1,51,37,Yes,50.51,241.16,Good,Yes,10,High,Yes,Yes,3659
V10587,Village_4892,Patna,Bihar,19.904413,82.91115,16142,8134,8008,977,3240,Patna_Medical_Center,CHC,5,31,200,No,43.34,108.23,Average,No,44,High,No,No,2482
V10588,Village_3776,Prayagraj,Uttar Pradesh,23.506289,85.511244,16960,8570,8390,1234,3888,Prayagraj_Health_Center,CHC,14,33,60,Yes,15.94,61.94,Average,Yes,85,Low,No,No,2215
V10589,Village_5352,Gwalior,Madhya Pradesh,26.456368,73.688392,18310,9221,9089,1384,6280,Gwalior_Health_Center,PHC,26,34,250,Yes,1.61,4.11,Average,Yes,100,Low,No,No,945
V10590,Village_7195,Jabalpur,Madhya Pradesh,25.142658,80.254932,22854,11616,11238,1765,7767,Jabalpur_Health_Center,PHC,33,43,18,Yes,15.72,48.14,Good,No,100,Low,No,No,4634
V10591,Village_7474,Pune,Maharashtra,18.7579,80.432247,15573,7565,8008,1367,3060,Pune_Medical_Center,PHC,20,27,195,Yes,26.13,112.12,Good,No,75,Low,No,No,2439
V10592,Village_1860,Gaya,Bihar,20.420321,80.869134,19585,9633,9952,1235,5307,Gaya_Medical_Center,District Hospital,35,24,41,Yes,39.13,152.92,Good,Yes,59,Medium,No,No,1524
V10593,Village_7715,Jodhpur,Rajasthan,20.374818,87.232994,8365,4331,4034,749,2791,Jodhpur_Care_Center,CHC,36,50,96,Yes,6.65,25.41,Average,No,100,Low,No,No,2546
V10594,Village_4293,Jodhpur,Rajasthan,19.836174,80.064385,7269,3745,3524,407,1443,Jodhpur_Health_Center,CHC,29,48,34,No,12.35,55.13,Average,No,100,Low,No,No,4019
V10595,Village_2576,Pune,Maharashtra,20.435164,81.852809,7900,4043,3857,661,2148,Pune_Care_Center,District Hospital,11,64,43,Yes,21.91,62.49,Good,Yes,75,Low,No,No,2819
V10596,Village_1720,Nashik,Maharashtra,23.500357,79.482016,24669,12225,12444,2411,7973,Nashik_Health_Center,District Hospital,9,55,242,No,19.92,78.76,Good,Yes,81,Low,No,No,702
V10597,Village_6314,Indore,Madhya Pradesh,26.722949,85.256826,11127,5548,5579,1065,3498,Indore_Health_Center,CHC,7,24,256,No,45.03,193.72,Average,Yes,26,High,No,Yes,2923
V10598,Village_2313,Gaya,Bihar,25.939797,74.648361,23085,11236,11849,1790,8028,Gaya_Medical_Center,District Hospital,33,55,72,Yes,16.33,75.48,Poor,No,100,Low,No,No,3084
V10599,Village_1152,Bhopal,Madhya Pradesh,21.11723,75.908418,7520,3640,3880,678,2255,Bhopal_Care_Center,CHC,20,21,134,No,45.7,148.1,Good,Yes,43,High,No,No,4053
V10600,Village_4596,Bhagalpur,Bihar,21.84754,83.228536,7265,3557,3708,543,1724,Bhagalpur_Medical_Center,CHC,34,23,40,No,4.9,23.1,Poor,No,100,Low,No,No,2704
V10601,Village_1745,Aurangabad,Maharashtra,18.910573,80.2611,24140,12428,11712,2404,8397,Aurangabad_Health_Center,PHC,28,16,91,No,33.66,161.12,Good,No,58,Medium,No,No,4537
V10602,Village_1920,Nashik,Maharashtra,25.248555,84.729684,22642,11478,11164,1716,6709,Nashik_Health_Center,District Hospital,4,37,10,Yes,39.17,95.28,Good,Yes,41,High,Yes,No,3329
V10603,Village_2308,Prayagraj,Uttar Pradesh,23.69773,85.408885,12203,5980,6223,897,2630,Prayagraj_Health_Center,District Hospital,31,57,294,No,16.87,54.61,Good,Yes,100,Low,No,No,1997
V10604,Village_9965,Pune,Maharashtra,26.684039,86.213939,16591,8452,8139,1454,4990,Pune_Medical_Center,District Hospital,14,12,156,Yes,15.61,64.74,Good,Yes,90,Low,No,No,888
V10605,Village_8222,Lucknow,Uttar Pradesh,24.486094,73.322693,5737,2778,2959,567,1057,Lucknow_Care_Center,CHC,21,5,118,Yes,10.85,34.98,Average,Yes,100,Low,No,No,3198
V10606,Village_9547,Bhopal,Madhya Pradesh,18.808249,77.269276,9398,4670,4728,763,3164,Bhopal_Medical_Center,CHC,20,59,29,No,31.15,135.84,Good,Yes,56,Medium,No,No,152
V10607,Village_5601,Nagpur,Maharashtra,20.217338,83.654888,19610,10036,9574,1331,6764,Nagpur_Health_Center,CHC,31,12,263,Yes,11.21,40.18,Good,Yes,100,Low,No,No,637
V10608,Village_4286,Varanasi,Uttar Pradesh,21.000483,85.547068,11728,6068,5660,1133,3710,Varanasi_Care_Center,CHC,3,55,9,No,30.5,147.74,Average,Yes,36,High,Yes,Yes,4437
V10609,Village_6443,Gwalior,Madhya Pradesh,24.077852,74.347666,22898,11449,11449,1951,4856,Gwalior_Medical_Center,CHC,19,20,12,Yes,5.09,11.83,Average,Yes,100,Low,No,No,4561
V10610,Village_2714,Gwalior,Madhya Pradesh,19.563774,80.25887,20871,10470,10401,2255,6004,Gwalior_Medical_Center,PHC,4,4,9,No,29.11,133.88,Good,Yes,41,High,Yes,No,3667
V10611,Village_9012,Varanasi,Uttar Pradesh,20.334718,83.855976,15916,8065,7851,1220,4060,Varanasi_Medical_Center,PHC,14,41,50,No,40.02,101.3,Good,Yes,51,Medium,No,No,2075
V10612,Village_9547,Nagpur,Maharashtra,25.220209,84.0299,16248,8383,7865,1443,4370,Nagpur_Medical_Center,District Hospital,20,47,61,No,41.99,114.53,Poor,No,52,Medium,No,No,3131
V10613,Village_1501,Prayagraj,Uttar Pradesh,26.724656,84.512685,15834,8101,7733,1398,3950,Prayagraj_Care_Center,CHC,4,6,275,No,50.49,225.1,Average,Yes,10,High,Yes,Yes,3286
V10614,Village_1180,Aurangabad,Maharashtra,20.726112,87.096774,23409,12151,11258,2010,4442,Aurangabad_Medical_Center,PHC,10,23,52,Yes,20.7,63.32,Good,No,76,Low,No,No,2778
V10615,Village_5152,Indore,Madhya Pradesh,20.227351,83.761065,11928,6104,5824,1097,2886,Indore_Medical_Center,District Hospital,12,17,80,No,44.12,166.65,Poor,No,30,High,No,Yes,374
V10616,Village_8302,Pune,Maharashtra,22.099415,78.962282,5218,2696,2522,296,1409,Pune_Care_Center,CHC,5,33,59,Yes,48.13,121.66,Good,Yes,29,High,No,Yes,104
V10617,Village_6951,Pune,Maharashtra,18.718366,81.751535,2375,1171,1204,155,554,Pune_Care_Center,District Hospital,9,56,254,No,5.78,11.79,Average,No,100,Low,No,No,1197
V10618,Village_3689,Nagpur,Maharashtra,23.251533,77.129566,22280,10855,11425,2558,5174,Nagpur_Medical_Center,PHC,21,16,62,No,21.19,66.75,Average,No,86,Low,No,No,479
V10619,Village_6185,Gaya,Bihar,20.769376,86.86026,9336,4743,4593,508,2050,Gaya_Health_Center,CHC,24,19,222,Yes,6.08,26.71,Average,No,100,Low,No,No,555
V10620,Village_9008,Gaya,Bihar,18.541498,74.782102,15487,7558,7929,943,2970,Gaya_Health_Center,PHC,16,49,5,No,6.96,28.18,Poor,Yes,100,Low,No,No,720
